RootAr,RootCode,RootEn,RootWordId,ChapterNo,MeaningEn,VerseNo,WordAr,WordNo,GrammarFormDesc,
ا ف ك,Afk,alif fā kāf,97,45,liar,7,اَفَّاكٍ,3,Noun,
ا ف ك,Afk,alif fā kāf,97,46,(is) a lie,11,اِفۡكٌ,18,Noun,
ا ف ك,Afk,alif fā kāf,97,46,to turn us away,22,لِتَاۡفِكَنَا,3,Verb,
ا ف ك,Afk,alif fā kāf,97,46,(was) their falsehood,28,اِفۡكُهُمۡ,14,Noun,
ا ف ك,Afk,alif fā kāf,97,51,Deluded away,9,يُؤۡفَكُ,1,Verb,
ا ف ك,Afk,alif fā kāf,97,51,is deluded,9,اُفِكَؕ‏,4,Verb,
ا ف ك,Afk,alif fā kāf,97,53,And the overturned cities,53,وَالۡمُؤۡتَفِكَةَ,1,Noun,
ا ف ك,Afk,alif fā kāf,97,63,are they deluded,4,يُؤۡفَكُوۡنَ‏,22,Verb,
ا ف ك,Afk,alif fā kāf,97,69,and the overturned cities,9,وَالۡمُؤۡتَفِكٰتُ,5,Noun,
ا ف ف,Aff,alif fā fā,96,17,a word of disrespect,23,اُفٍّ,19,Noun,
ا ف ف,Aff,alif fā fā,96,21,Uff,67,اُفٍّ,1,Noun,
ا ف ف,Aff,alif fā fā,96,46,Uff,17,اُفٍّ,4,Noun,
ا د ي,Ady,alif dāl yā,95,2,[and] payment,178,وَاَدَآءٌ,23,Noun,
ا د ي,Ady,alif dāl yā,95,2,then let discharge,283,فَلۡيُؤَدِّ,14,Verb,
ا د ي,Ady,alif dāl yā,95,3,he will return it,75,يُّؤَدِّهٖۤ,8,Verb,
ا د ي,Ady,alif dāl yā,95,3,he will return it,75,يُؤَدِّهٖۤ,16,Verb,
ا د ي,Ady,alif dāl yā,95,4,render,58,تُؤَدُّوۡا,5,Verb,
ا د ي,Ady,alif dāl yā,95,44,Deliver,18,اَدُّوۡۤا,2,Verb,
ا د د,Add,alif dāl dāl,94,19,atrocious,89,اِدًّاۙ‏,4,Adjective,
ا ب ي,Aby,alif bā yā,93,2,He refused,34,اَبٰى,9,Verb,
ا ب ي,Aby,alif bā yā,93,2,(should) refuse,282,يَاۡبَ,16,Verb,
ا ب ي,Aby,alif bā yā,93,2,(should) refuse,282,يَاۡبَ,73,Verb,
ا ب ي,Aby,alif bā yā,93,9,but refuse,8,وَتَاۡبٰى,13,Verb,
ا ب ي,Aby,alif bā yā,93,9,but Allah refuses,32,وَيَاۡبَى,7,Verb,
ا ب ي,Aby,alif bā yā,93,15,He refused,31,اَبٰٓى,3,Verb,
ا ب ي,Aby,alif bā yā,93,17,but refused,89,فَاَبٰٓى,10,Verb,
ا ب ي,Aby,alif bā yā,93,17,But refused,99,فَاَبَى,20,Verb,
ا ب ي,Aby,alif bā yā,93,18,but they refused,77,فَاَبَوۡا,9,Verb,
ا ب ي,Aby,alif bā yā,93,20,and refused,56,وَاَبٰى‏,6,Verb,
ا ب ي,Aby,alif bā yā,93,20,he refused,116,اَبٰى‏,9,Verb,
ا ب ي,Aby,alif bā yā,93,25,but refuse,50,فَاَبٰٓى,5,Verb,
ا ب ي,Aby,alif bā yā,93,33,but they refused,72,فَاَبَيۡنَ,8,Verb,
ا ب و,Abw,alif bā wāw,92,2,(of) your forefathers,133,اٰبَآٮِٕكَ,19,Noun,
ا ب و,Abw,alif bā wāw,92,2,our forefathers (following),170,اٰبَآءَنَا ؕ,14,Noun,
ا ب و,Abw,alif bā wāw,92,2,their forefathers,170,اٰبَآؤُهُمۡ,17,Noun,
ا ب و,Abw,alif bā wāw,92,2,your forefathers,200,اٰبَآءَکُمۡ,7,Noun,
ا ب و,Abw,alif bā wāw,92,4,Your parents,11,اٰبَآءُكُمۡ,56,Noun,
ا ب و,Abw,alif bā wāw,92,4,And for his parents,11,وَلِاَبَوَيۡهِ,23,Noun,
ا ب و,Abw,alif bā wāw,92,4,his parents,11,اَبَوٰهُ,40,Noun,
ا ب و,Abw,alif bā wāw,92,4,your fathers,22,اٰبَآؤُكُمۡ,5,Noun,
ا ب و,Abw,alif bā wāw,92,5,our forefathers,104,اٰبَآءَنَا‌ؕ,16,Noun,
ا ب و,Abw,alif bā wāw,92,5,their forefathers,104,اٰبَآؤُهُمۡ,19,Noun,
ا ب و,Abw,alif bā wāw,92,6,to his father,74,لِاَبِيۡهِ,4,Noun,
ا ب و,Abw,alif bā wāw,92,6,their fathers,87,اٰبَآٮِٕهِمۡ,2,Noun,
ا ب و,Abw,alif bā wāw,92,6,your forefathers,91,اٰبَآؤُكُمۡ‌ؕ,37,Noun,
ا ب و,Abw,alif bā wāw,92,6,our forefathers,148,اٰبَآؤُنَا,10,Noun,
ا ب و,Abw,alif bā wāw,92,7,your parents,27,اَبَوَيۡكُمۡ,8,Noun,
ا ب و,Abw,alif bā wāw,92,7,our forefathers,28,اٰبَآءَنَا,7,Noun,
ا ب و,Abw,alif bā wāw,92,7,our forefathers,70,اٰبَآؤُنَا‌ۚ,10,Noun,
ا ب و,Abw,alif bā wāw,92,7,and your forefathers,71,وَاٰبَآؤُكُمۡ,14,Noun,
ا ب و,Abw,alif bā wāw,92,7,our forefathers,95,اٰبَآءَنَا,11,Noun,
ا ب و,Abw,alif bā wāw,92,7,(by) our forefathers,173,اٰبَآؤُنَا,5,Noun,
ا ب و,Abw,alif bā wāw,92,9,your fathers,23,اٰبَآءَكُمۡ,6,Noun,
ا ب و,Abw,alif bā wāw,92,9,your fathers,24,اٰبَآؤُكُمۡ,4,Noun,
ا ب و,Abw,alif bā wāw,92,9,for his father,114,لِاَبِيۡهِ,5,Noun,
ا ب و,Abw,alif bā wāw,92,10,our forefathers,78,اٰبَآءَنَا,7,Noun,
ا ب و,Abw,alif bā wāw,92,11,our forefathers worshipped,62,اٰبَآؤُنَا,14,Noun,
ا ب و,Abw,alif bā wāw,92,11,our forefathers,87,اٰبَآؤُنَاۤ,9,Noun,
ا ب و,Abw,alif bā wāw,92,11,their forefathers,109,اٰبَآؤُهُمۡ,13,Noun,
ا ب و,Abw,alif bā wāw,92,12,to his father,4,لِاَبِيۡهِ,4,Noun,
ا ب و,Abw,alif bā wāw,92,12,O my father,4,يٰۤاَبَتِ,5,Noun,
ا ب و,Abw,alif bā wāw,92,12,your two forefathers,6,اَبَوَيۡكَ,17,Noun,
ا ب و,Abw,alif bā wāw,92,12,our father,8,اَبِيۡنَا,7,Noun,
ا ب و,Abw,alif bā wāw,92,12,our father,8,اَبَانَا,12,Noun,
ا ب و,Abw,alif bā wāw,92,12,(of) your father,9,اَبِيۡكُمۡ,9,Noun,
ا ب و,Abw,alif bā wāw,92,12,O our father,11,يٰۤاَبَانَا,2,Noun,
ا ب و,Abw,alif bā wāw,92,12,(to) their father,16,اَبَاهُمۡ,2,Noun,
ا ب و,Abw,alif bā wāw,92,12,O our father,17,يٰۤاَبَانَاۤ,2,Noun,
ا ب و,Abw,alif bā wāw,92,12,(of) my forefathers,38,اٰبَآءِىۡۤ,3,Noun,
ا ب و,Abw,alif bā wāw,92,12,and your forefathers,40,وَاٰبَآؤُكُمۡ,9,Noun,
ا ب و,Abw,alif bā wāw,92,12,your father,59,اَبِيۡكُمۡ‌ۚ,9,Noun,
ا ب و,Abw,alif bā wāw,92,12,(from) his father,61,اَبَاهُ,4,Noun,
ا ب و,Abw,alif bā wāw,92,12,their father,63,اَبِيۡهِمۡ,4,Noun,
ا ب و,Abw,alif bā wāw,92,12,O our father,63,يٰۤاَبَانَا,6,Noun,
ا ب و,Abw,alif bā wāw,92,12,O our father,65,يٰۤاَبَانَا,9,Noun,
ا ب و,Abw,alif bā wāw,92,12,their father,68,اَبُوۡهُمۡ,6,Noun,
ا ب و,Abw,alif bā wāw,92,12,a father,78,اَبًا,6,Noun,
ا ب و,Abw,alif bā wāw,92,12,your father,80,اَبَاكُمۡ,11,Noun,
ا ب و,Abw,alif bā wāw,92,12,my father,80,اَبِىۡۤ,30,Noun,
ا ب و,Abw,alif bā wāw,92,12,your father,81,اَبِيۡكُمۡ,3,Noun,
ا ب و,Abw,alif bā wāw,92,12,'O our father,81,يٰۤاَبَانَاۤ,5,Noun,
ا ب و,Abw,alif bā wāw,92,12,(of) my father,93,اَبِىۡ,7,Noun,
ا ب و,Abw,alif bā wāw,92,12,their father said,94,اَبُوۡهُمۡ,5,Noun,
ا ب و,Abw,alif bā wāw,92,12,O our father,97,يٰۤاَبَانَا,2,Noun,
ا ب و,Abw,alif bā wāw,92,12,his parents,99,اَبَوَيۡهِ,7,Noun,
ا ب و,Abw,alif bā wāw,92,12,O my father,100,يٰۤاَبَتِ,9,Noun,
ا ب و,Abw,alif bā wāw,92,12,his parents,100,اَبَوَيۡهِ,2,Noun,
ا ب و,Abw,alif bā wāw,92,13,their fathers,23,اٰبَآٮِٕهِمۡ,7,Noun,
ا ب و,Abw,alif bā wāw,92,14,our forefathers,10,اٰبَآؤُنَا,30,Noun,
ا ب و,Abw,alif bā wāw,92,16,our forefathers,35,اٰبَآؤُنَا,15,Noun,
ا ب و,Abw,alif bā wāw,92,18,their forefathers,5,لِاَبَآٮِٕهِمۡ‌ؕ,7,Noun,
ا ب و,Abw,alif bā wāw,92,18,his parents were,80,اَبَوٰهُ,4,Noun,
ا ب و,Abw,alif bā wāw,92,18,their father,82,اَبُوۡهُمَا,13,Noun,
ا ب و,Abw,alif bā wāw,92,19,your father,28,اَبُوۡكِ,5,Noun,
ا ب و,Abw,alif bā wāw,92,19,to his father,42,لِاَبِيۡهِ,3,Noun,
ا ب و,Abw,alif bā wāw,92,19,O my father,42,يٰۤاَبَتِ,4,Noun,
ا ب و,Abw,alif bā wāw,92,19,O my father,43,يٰۤاَبَتِ,1,Noun,
ا ب و,Abw,alif bā wāw,92,19,O my father,44,يٰۤاَبَتِ,1,Noun,
ا ب و,Abw,alif bā wāw,92,19,O my father,45,يٰۤاَبَتِ,1,Noun,
ا ب و,Abw,alif bā wāw,92,21,and their fathers,44,وَاٰبَآءَهُمۡ,4,Noun,
ا ب و,Abw,alif bā wāw,92,21,to his father,52,لِاَبِيۡهِ,3,Noun,
ا ب و,Abw,alif bā wāw,92,21,our forefathers,53,اٰبَآءَنَا,3,Noun,
ا ب و,Abw,alif bā wāw,92,21,and your forefathers,54,وَاٰبَآؤُكُمۡ,5,Noun,
ا ب و,Abw,alif bā wāw,92,22,(of) your father,78,اَبِيۡكُمۡ,16,Noun,
ا ب و,Abw,alif bā wāw,92,23,our forefathers,24,اٰبَآٮِٕنَا,25,Noun,
ا ب و,Abw,alif bā wāw,92,23,(to) their forefathers,68,اٰبَآءَهُمُ,9,Noun,
ا ب و,Abw,alif bā wāw,92,23,and our forefathers,83,وَاٰبَآؤُنَا,4,Noun,
ا ب و,Abw,alif bā wāw,92,24,their fathers,31,اٰبَآٮِٕهِنَّ,25,Noun,
ا ب و,Abw,alif bā wāw,92,24,fathers,31,اٰبَآءِ,27,Noun,
ا ب و,Abw,alif bā wāw,92,24,(of) your fathers,61,اٰبَآٮِٕكُمۡ,22,Noun,
ا ب و,Abw,alif bā wāw,92,25,and their forefathers,18,وَاٰبَآءَهُمۡ,15,Noun,
ا ب و,Abw,alif bā wāw,92,26,(of) your forefathers,26,اٰبَآٮِٕكُمُ,4,Noun,
ا ب و,Abw,alif bā wāw,92,26,to his father,70,لِاَبِيۡهِ,3,Noun,
ا ب و,Abw,alif bā wāw,92,26,our forefathers,74,اٰبَآءَنَا,4,Noun,
ا ب و,Abw,alif bā wāw,92,26,and your forefathers,76,وَاٰبَآؤُكُمُ,2,Noun,
ا ب و,Abw,alif bā wāw,92,26,my father,86,لِاَبِىۡۤ,2,Noun,
ا ب و,Abw,alif bā wāw,92,27,and our forefathers,67,وَّاٰبَآؤُنَاۤ,7,Noun,
ا ب و,Abw,alif bā wāw,92,27,and our forefathers,68,وَاٰبَآؤُنَا,5,Noun,
ا ب و,Abw,alif bā wāw,92,28,and our father,23,وَاَبُوۡنَا,25,Noun,
ا ب و,Abw,alif bā wāw,92,28,my father,25,اَبِىۡ,8,Noun,
ا ب و,Abw,alif bā wāw,92,28,O my father,26,يٰۤاَبَتِ,3,Noun,
ا ب و,Abw,alif bā wāw,92,28,our forefathers,36,اٰبَآٮِٕنَا,16,Noun,
ا ب و,Abw,alif bā wāw,92,31,our forefathers,21,اٰبَآءَنَاؕ,14,Noun,
ا ب و,Abw,alif bā wāw,92,33,by their fathers,5,لِاَبَآٮِٕهِمۡ,2,Noun,
ا ب و,Abw,alif bā wāw,92,33,their fathers ,5,اٰبَآءَهُمۡ,10,Noun,
ا ب و,Abw,alif bā wāw,92,33,(the) father,40,اَبَآ,4,Noun,
ا ب و,Abw,alif bā wāw,92,33,their fathers,55,اٰبَآٮِٕهِنَّ,5,Noun,
ا ب و,Abw,alif bā wāw,92,34,your forefathers,43,اٰبَآؤُكُمۡ‌ۚ,17,Noun,
ا ب و,Abw,alif bā wāw,92,36,their forefathers,6,اٰبَآؤُهُمۡ,5,Noun,
ا ب و,Abw,alif bā wāw,92,37,Or our fathers,17,اَوَاٰبَآؤُنَا,1,Noun,
ا ب و,Abw,alif bā wāw,92,37,their fathers,69,اٰبَآءَهُمۡ,3,Noun,
ا ب و,Abw,alif bā wāw,92,37,to his father,85,لِاَبِيۡهِ,3,Noun,
ا ب و,Abw,alif bā wāw,92,37,O my father,102,يٰۤاَبَتِ,17,Noun,
ا ب و,Abw,alif bā wāw,92,37,(of) your forefathers,126,اٰبَآٮِٕكُمُ,4,Noun,
ا ب و,Abw,alif bā wāw,92,40,their fathers,8,اٰبَآٮِٕهِمۡ,10,Noun,
ا ب و,Abw,alif bā wāw,92,43,our forefathers,22,اٰبَآءَنَا,5,Noun,
ا ب و,Abw,alif bā wāw,92,43,our forefathers,23,اٰبَآءَنَا,15,Noun,
ا ب و,Abw,alif bā wāw,92,43,your forefathers,24,اٰبَآءَكُمۡ‌ؕ,8,Noun,
ا ب و,Abw,alif bā wāw,92,43,to his father,26,لِاَبِيۡهِ,4,Noun,
ا ب و,Abw,alif bā wāw,92,43,and their forefathers,29,وَاٰبَآءَهُمۡ,4,Noun,
ا ب و,Abw,alif bā wāw,92,44,(of) your fathers,8,اٰبَآٮِٕكُمُ,9,Noun,
ا ب و,Abw,alif bā wāw,92,44,our forefathers,36,بِاٰبَآٮِٕنَاۤ,2,Noun,
ا ب و,Abw,alif bā wāw,92,45,our forefathers,25,بِاٰبَآٮِٕنَاۤ,13,Noun,
ا ب و,Abw,alif bā wāw,92,53,and your forefathers,23,وَاٰبَآؤُكُمۡ,7,Noun,
ا ب و,Abw,alif bā wāw,92,56,And also our fathers,48,اَوَاٰبَآؤُنَا,1,Noun,
ا ب و,Abw,alif bā wāw,92,58,their fathers,22,اٰبَآءَهُمۡ,15,Noun,
ا ب و,Abw,alif bā wāw,92,60,to his father,4,لِاَبِيۡهِ,36,Noun,
ا ب و,Abw,alif bā wāw,92,80,and his father,35,وَاَبِيۡهِۙ‏,2,Noun,
ا ب و,Abw,alif bā wāw,92,111,(of) Abu,1,اَبِىۡ,3,Noun,
ا ب ق,Abq,alif bā qāf,91,37,he ran away,140,اَبَقَ,2,Verb,
ا ب ل,Abl,alif bā lām,90,6,the camels,144,الۡاِبِلِ,2,Noun,
ا ب ل,Abl,alif bā lām,90,88,the camels,17,الۡاِبِلِ,4,Noun,
ا ب ل,Abl,alif bā lām,90,105,(in) flocks,3,اَبَابِيۡلَۙ‏,4,Adjective,
ا ب د,Abd,alif bā dāl,89,2,ever,95,اَبَدًاۢ,3,Time adverb,
ا ب د,Abd,alif bā dāl,89,4,forever,57,اَبَدًا‌ؕ,13,Time adverb,
ا ب د,Abd,alif bā dāl,89,4,forever,122,اَبَدًا‌ؕ,13,Time adverb,
ا ب د,Abd,alif bā dāl,89,4,forever,169,اَبَدًا‌ؕ,6,Time adverb,
ا ب د,Abd,alif bā dāl,89,5,ever,24,اَبَدًا,6,Time adverb,
ا ب د,Abd,alif bā dāl,89,5,forever,119,اَبَدًا‌ؕ,16,Time adverb,
ا ب د,Abd,alif bā dāl,89,9,forever,22,اَبَدًا‌ؕ,3,Time adverb,
ا ب د,Abd,alif bā dāl,89,9,ever,83,اَبَدًا,13,Time adverb,
ا ب د,Abd,alif bā dāl,89,9,ever,84,اَبَدًا,7,Time adverb,
ا ب د,Abd,alif bā dāl,89,9,forever,100,اَبَدًا‌ؕ,22,Time adverb,
ا ب د,Abd,alif bā dāl,89,9,ever,108,اَبَدًا ‌ؕ,4,Time adverb,
ا ب د,Abd,alif bā dāl,89,18,forever,3,اَبَدًاۙ‏,3,Time adverb,
ا ب د,Abd,alif bā dāl,89,18,ever,20,اَبَدًا‏,13,Time adverb,
ا ب د,Abd,alif bā dāl,89,18,ever,35,اَبَدًاۙ‏,12,Time adverb,
ا ب د,Abd,alif bā dāl,89,18,ever,57,اَبَدًا‏,30,Time adverb,
ا ب د,Abd,alif bā dāl,89,24,ever,4,اَبَدًا‌ۚ,16,Time adverb,
ا ب د,Abd,alif bā dāl,89,24,ever,17,اَبَدًا,6,Time adverb,
ا ب د,Abd,alif bā dāl,89,24,ever,21,اَبَدًا,26,Time adverb,
ا ب د,Abd,alif bā dāl,89,33,ever,53,اَبَدًاؕ,63,Time adverb,
ا ب د,Abd,alif bā dāl,89,33,forever,65,اَبَدًاۚ,3,Time adverb,
ا ب د,Abd,alif bā dāl,89,48,ever,12,اَبَدًا,10,Time adverb,
ا ب د,Abd,alif bā dāl,89,59,ever,11,اَبَدًاۙ,21,Time adverb,
ا ب د,Abd,alif bā dāl,89,60,forever,4,اَبَدًا,28,Time adverb,
ا ب د,Abd,alif bā dāl,89,62,ever,7,اَبَدًۢا,3,Time adverb,
ا ب د,Abd,alif bā dāl,89,64,forever,9,اَبَدًا‌ؕ,24,Time adverb,
ا ب د,Abd,alif bā dāl,89,65,forever,11,اَبَدًا‌ؕ,29,Time adverb,
ا ب د,Abd,alif bā dāl,89,72,forever,23,اَبَدًاؕ‏,16,Time adverb,
ا ب د,Abd,alif bā dāl,89,98,forever,8,اَبَدًا‌ؕ,12,Time adverb,
ا ب ب,Abb,alif bā bā,88,80,and grass,31,وَّاَبًّاۙ‏,2,Noun,
ا ذ ي,A*y,alif dhāl yā,87,2,an ailment,196,اَذًى,24,Noun,
ا ذ ي,A*y,alif dhāl yā,87,2,(is) a hurt,222,اَذًى,6,Noun,
ا ذ ي,A*y,alif dhāl yā,87,2,hurt ,262,اَذًى‌ۙ,14,Noun,
ا ذ ي,A*y,alif dhāl yā,87,2,(by) hurt,263,اَذًى‌ؕ,8,Noun,
ا ذ ي,A*y,alif dhāl yā,87,2,or [the] hurt,264,وَالۡاَذٰىۙ,8,Noun,
ا ذ ي,A*y,alif dhāl yā,87,3,a hurt,111,اَذًى‌ؕ,4,Noun,
ا ذ ي,A*y,alif dhāl yā,87,3,hurtful things,186,اَذًى,15,Noun,
ا ذ ي,A*y,alif dhāl yā,87,3,and were harmed,195,وَاُوۡذُوۡا,22,Verb,
ا ذ ي,A*y,alif dhāl yā,87,4,then punish both of them,16,فَاٰذُوۡهُمَا‌ۚ,4,Verb,
ا ذ ي,A*y,alif dhāl yā,87,4,any trouble,102,اَذًى,46,Noun,
ا ذ ي,A*y,alif dhāl yā,87,6,and they were harmed,34,وَاُوۡذُوۡا,10,Verb,
ا ذ ي,A*y,alif dhāl yā,87,7,We have been harmed,129,اُوۡذِيۡنَا,2,Verb,
ا ذ ي,A*y,alif dhāl yā,87,9,hurt,61,يُؤۡذُوۡنَ,3,Verb,
ا ذ ي,A*y,alif dhāl yā,87,9,hurt,61,يُؤۡذُوۡنَ,21,Verb,
ا ذ ي,A*y,alif dhāl yā,87,14,harm you may cause us,12,اٰذَيۡتُمُوۡنَا‌ؕ,13,Verb,
ا ذ ي,A*y,alif dhāl yā,87,29,he is harmed,10,اُوۡذِىَ,8,Verb,
ا ذ ي,A*y,alif dhāl yā,87,33,their harm,48,اَذٰٮهُمۡ,6,Noun,
ا ذ ي,A*y,alif dhāl yā,87,33,troubling,53,يُؤۡذِىۡ,30,Verb,
ا ذ ي,A*y,alif dhāl yā,87,33,you trouble,53,تُؤۡذُوۡا,54,Verb,
ا ذ ي,A*y,alif dhāl yā,87,33,annoy,57,يُؤۡذُوۡنَ,3,Verb,
ا ذ ي,A*y,alif dhāl yā,87,33,harm,58,يُؤۡذُوۡنَ,2,Verb,
ا ذ ي,A*y,alif dhāl yā,87,33,harmed,59,يُؤۡذَيۡنَؕ,17,Verb,
ا ذ ي,A*y,alif dhāl yā,87,33,abused,69,اٰذَوۡا,7,Verb,
ا ذ ي,A*y,alif dhāl yā,87,61,do you hurt me,5,تُؤۡذُوۡنَنِىۡ,7,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,2,their ears,19,اٰذَانِهِمۡ,12,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,2,by (the) permission,97,بِاِذۡنِ,10,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,2,by permission,102,بِاِذۡنِ,50,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,2,with His permission,213,بِاِذۡنِهٖ‌ؕ,42,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,2,by His permission,221,بِاِذۡنِهٖ‌ۚ,34,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,2,by (the) permission,249,بِاِذۡنِ,56,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,2,by (the) permission,251,بِاِذۡنِ,2,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,2,by His permission,255,بِاِذۡنِهٖ‌ؕ,26,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,2,then be informed,279,فَاۡذَنُوۡا,4,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,3,by (the) permission,49,بِاِذۡنِ,22,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,3,by (the) permission,49,بِاِذۡنِ,29,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,3,by (the) permission,145,بِاِذۡنِ,7,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,3,by His permission,152,بِاِذۡنِهٖ‌ۚ,7,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,3,(was) by (the) permission,166,فَبِاِذۡنِ,6,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,4,with (the) permission,25,بِاِذۡنِ,24,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,4,by (the) permission,64,بِاِذۡنِ,7,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,4,(the) ears,119,اٰذَانَ,5,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,5,by His permission,16,بِاِذۡنِهٖ,14,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,5,and the ear,45,وَالۡاُذُنَ,11,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,5,for the ear,45,بِالۡاُذُنِ,12,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,5,by My permission,110,بِاِذۡنِىۡ,33,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,5,by My permission,110,بِاِذۡنِىۡ‌,38,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,5,by My permission,110,بِاِذۡنِىۡ‌ۚ,42,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,5,by My permission,110,بِاِذۡنِىۡ‌ۚ,46,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,6,their ears,25,اٰذَانِهِمۡ,12,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,7,Then will announce,44,فَاَذَّنَ,21,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,7,an announcer,44,مُؤَذِّنٌۢ,22,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,7,by (the) permission,58,بِاِذۡنِ,5,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,7,I give permission,123,اٰذَنَ,7,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,7,declared,167,تَاَذَّنَ,2,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,7,(are) ears,179,اٰذَانٌ,19,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,7,ears,195,اٰذَانٌ,17,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,8,with (the) permission,66,بِاِذۡنِ,22,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,9,And an announcement,3,وَاَذٰنٌ,1,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,9,you grant leave,43,اَذِنۡتَ,5,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,9,(Would) not ask your permission,44,يَسۡتَـاۡذِنُكَ,2,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,9,ask your leave,45,يَسۡتَاْذِنُكَ,2,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,9,Grant me leave,49,ائۡذَنۡ,4,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,9,(all) ear,61,اُذُنٌ‌ؕ,7,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,9,An ear,61,اُذُنُ,9,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,9,and they ask you permission,83,فَاسۡتَـاْذَنُوۡكَ,7,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,9,ask your permission,86,اسۡتَـاۡذَنَكَ,10,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,9,that permission be granted,90,لِيُؤۡذَنَ,5,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,9,ask your permission,93,يَسۡتَاْذِنُوۡنَكَ,5,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,10,His permission,3,اِذۡنِهٖ‌ؕ,23,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,10,permitted,59,اَذِنَ,15,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,10,by (the) permission,100,بِاِذۡنِ,7,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,11,by His leave,105,بِاِذۡنِهٖ‌ۚ,7,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,12,called out,70,اَذَّنَ,10,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,12,an announcer,70,مُؤَذِّنٌ,11,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,12,permits,80,يَاۡذَنَ,28,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,13,by the leave,38,بِاِذۡنِ,17,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,14,by the permission,1,بِاِذۡنِ,11,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,14,proclaimed,7,تَاَذَّنَ,2,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,14,by the permission of Allah,11,بِاِذۡنِ,24,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,14,by the permission,23,بِاِذۡنِ,13,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,14,by the permission,25,بِاِذۡنِ,5,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,16,will be permitted,84,يُؤۡذَنُ,9,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,17,their ears,46,اٰذَانِهِمۡ,8,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,18,their ears,11,اٰذَانِهِمۡ,3,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,18,their ears,57,اٰذَانِهِمۡ,21,Noun,
ا ذ ن,A*n,alif dhāl nūn,86,20,I gave permission,71,اٰذَنَ,6,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,20,has given permission,109,اَذِنَ,7,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,21,I (have) announced to you,109,اٰذَنۡـتُكُمۡ,4,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,22,And proclaim,27,وَاَذِّنۡ,1,Verb,
ا ذ ن,A*n,alif dhāl nūn,86,22,Permission is given,39,اُذِنَ,1,Verb,
